30	93	147	Poro
17	65	130	Poro
22	66	104	Poro
42	113	149	Poro
28	79	127	Poro
158	224	222	Poro
19	75	155	Poro
24	95	176	Poro
58	100	113	Poro
72	126	136	Poro
7	23	58	Poro
88	136	158	Poro
18	83	137	Poro
25	71	115	Poro
31	98	147	Poro
25	79	135	Poro
24	92	165	Poro
26	75	119	Poro
29	97	186	Poro
25	79	141	Poro
20	68	130	Poro
26	82	117	Poro
28	93	159	Poro
26	94	167	Poro
25	73	154	Poro
34	85	99	Poro
21	87	168	Poro
27	75	164	Poro
33	86	116	Poro
16	51	86	Poro
23	68	118	Poro
20	76	143	Poro
31	95	149	Poro
83	147	165	Poro
20	61	131	Poro
25	74	117	Poro
58	116	137	Poro
21	62	121	Poro
12	67	133	Poro
42	84	135	Poro
13	51	91	Poro
24	93	167	Poro
22	85	176	Poro
15	70	132	Poro
30	86	154	Poro
10	34	58	Poro
9	26	36	Poro
28	84	134	Poro
10	34	93	Poro
30	95	167	Poro
32	101	170	Poro
19	45	90	Poro
23	72	111	Poro
65	129	150	Poro
28	84	136	Poro
20	81	152	Poro
14	73	129	Poro
24	61	120	Poro
48	111	135	Poro
4	51	117	Poro
27	80	138	Poro
29	92	147	Poro
13	47	115	Poro
26	73	104	Poro
14	47	131	Poro
13	44	83	Poro
24	75	118	Poro
39	109	175	Poro
28	103	187	Poro
29	100	174	Poro
47	104	113	Poro
66	123	173	Poro
20	78	133	Poro
41	80	93	Poro
22	63	93	Poro
30	96	157	Poro
15	60	115	Poro
21	63	106	Poro
51	101	113	Poro
20	74	127	Poro
18	55	110	Poro
24	86	142	Poro
110	163	171	Poro
9	21	50	Poro
13	74	148	Poro
45	85	120	Poro
15	57	135	Poro
19	79	157	Poro
28	89	154	Poro
29	103	179	Poro
26	85	170	Poro
20	78	136	Poro
17	91	161	Poro
124	185	205	Poro
28	97	180	Poro
41	109	150	Poro
23	80	149	Poro
22	79	139	Poro
29	101	165	Poro
23	74	162	Poro
26	85	141	Poro
161	230	223	Poro
27	92	169	Poro
66	128	141	Poro
18	49	87	Poro
27	98	182	Poro
36	81	105	Poro
25	85	144	Poro
20	65	106	Poro
19	65	113	Poro
41	90	106	Poro
57	122	151	Poro
54	133	186	Poro
11	41	118	Poro
16	73	135	Poro
54	120	160	Poro
29	81	156	Poro
30	100	174	Poro
34	92	148	Poro
10	53	94	Poro
22	86	163	Poro
23	82	166	Poro
30	101	162	Poro
19	55	105	Poro
19	73	150	Poro
60	122	140	Poro
18	72	146	Poro
32	85	162	Poro
9	44	104	Poro
32	90	119	Poro
5	45	101	Poro
54	111	108	Poro
23	65	119	Poro
11	71	127	Poro
36	85	112	Poro
15	85	161	Poro
25	99	182	Poro
26	100	173	Poro
23	74	126	Poro
22	69	116	Poro
44	98	131	Poro
28	95	177	Poro
22	69	121	Poro
18	60	99	Poro
15	67	134	Poro
11	40	82	Poro
29	98	182	Poro
23	73	124	Poro
58	140	197	Poro
15	63	129	Poro
28	100	186	Poro
33	102	147	Poro
14	53	105	Poro
62	107	133	Poro
26	86	164	Poro
26	87	167	Poro
27	97	177	Poro
23	85	137	Poro
26	89	149	Poro
22	80	153	Poro
41	95	122	Poro
47	114	148	Poro
10	57	104	Poro
1	20	71	Poro
20	76	148	Poro
36	89	127	Poro
53	116	119	Poro
30	101	179	Poro
21	81	160	Poro
38	82	107	Poro
19	47	74	Poro
108	164	170	Poro
45	110	153	Poro
20	72	101	Poro
26	78	121	Poro
23	93	157	Poro
28	86	141	Poro
81	155	193	Poro
29	94	147	Poro
26	96	161	Poro
17	79	163	Poro
22	85	154	Poro
9	46	106	Poro
23	59	107	Poro
16	47	87	Poro
42	108	161	Poro
46	105	139	Poro
18	64	125	Poro
22	81	161	Poro
17	58	97	Poro
34	104	144	Poro
24	98	167	Poro
18	47	102	Poro
17	83	166	Poro
18	52	136	Poro
5	34	83	Poro
29	83	156	Poro
31	87	131	Poro
30	98	170	Poro
38	111	173	Poro
28	96	175	Poro
22	70	105	Poro
30	97	177	Poro
31	98	162	Poro
23	71	85	Poro
30	99	178	Poro
22	93	163	Poro
39	110	150	Poro
11	72	128	Poro
22	57	105	Poro
17	61	105	Poro
26	93	173	Poro
22	71	124	Poro
15	61	101	Poro
21	73	125	Poro
33	85	107	Poro
23	81	167	Poro
15	58	80	Poro
35	86	121	Poro
95	143	161	Poro
22	75	127	Poro
8	41	117	Poro
37	103	159	Poro
16	61	108	Poro
47	113	149	Poro
29	90	160	Poro
16	52	108	Poro
21	72	133	Poro
30	99	152	Poro
24	87	159	Poro
51	117	163	Poro
34	105	175	Poro
27	86	128	Poro
45	122	191	Poro
21	78	155	Poro
16	82	147	Poro
18	70	142	Poro
35	107	185	Poro
13	48	112	Poro
21	64	112	Poro
12	27	46	Poro
20	76	119	Poro
13	27	65	Poro
35	109	183	Poro
28	97	162	Poro
53	112	140	Poro
18	71	118	Poro
49	127	173	Poro
8	26	57	Poro
36	111	163	Poro
29	83	158	Poro
32	103	163	Poro
13	43	87	Poro
23	75	120	Poro
32	94	130	Poro
43	96	120	Poro
25	95	146	Poro
10	24	44	Poro
7	32	78	Poro
29	90	153	Poro
81	126	136	Poro
38	99	140	Poro
25	87	168	Poro
20	68	143	Poro
67	136	181	Poro
27	104	157	Poro
39	104	148	Poro
28	87	159	Poro
26	89	138	Poro
32	112	171	Poro
29	102	181	Poro
30	99	169	Poro
21	79	148	Poro
23	78	126	Poro
4	28	84	Poro
22	65	130	Poro
45	102	138	Poro
31	103	172	Poro
28	96	179	Poro
16	54	106	Poro
31	98	144	Poro
29	93	158	Poro
23	96	182	Poro
30	102	162	Poro
5	68	128	Poro
66	128	145	Poro
19	75	134	Poro
24	91	167	Poro
35	101	161	Poro
15	43	108	Poro
59	107	131	Poro
12	25	61	Poro
22	96	170	Poro
65	121	143	Poro
38	80	105	Poro
27	92	160	Poro
27	73	127	Poro
28	84	147	Poro
52	97	128	Poro
29	89	153	Poro
27	74	121	Poro
19	64	109	Poro
29	92	161	Poro
26	101	174	Poro
30	102	176	Poro
32	84	104	Poro
22	79	154	Poro
10	32	82	Poro
35	91	157	Poro
55	125	167	Poro
6	36	98	Poro
21	53	82	Poro
139	199	213	Poro
35	105	174	Poro
16	51	111	Poro
31	97	141	Poro
29	68	120	Poro
49	111	150	Poro
26	91	146	Poro
31	96	167	Poro
35	105	185	Poro
22	53	120	Poro
43	94	107	Poro
46	121	171	Poro
23	81	167	Poro
26	66	118	Poro
33	104	191	Poro
18	61	105	Poro
94	143	146	Poro
24	83	135	Poro
21	87	148	Poro
26	102	186	Poro
38	103	161	Poro
21	75	139	Poro
30	103	186	Poro
13	48	103	Poro
32	96	162	Poro
14	30	71	Poro
26	95	179	Poro
32	87	131	Poro
18	53	125	Poro
29	91	165	Poro
33	89	137	Poro
87	136	152	Poro
30	99	165	Poro
41	91	139	Poro
26	87	145	Poro
41	97	115	Poro
20	63	100	Poro
33	103	155	Poro
20	54	85	Poro
20	76	149	Poro
6	25	83	Poro
34	97	163	Poro
24	84	131	Poro
21	63	120	Poro
30	105	192	Poro
28	100	167	Poro
17	85	151	Poro
22	68	125	Poro
24	96	153	Poro
29	99	173	Poro
25	78	151	Poro
13	50	95	Poro
43	113	162	Poro
24	74	118	Poro
42	103	159	Poro
33	97	158	Poro
174	235	232	Poro
30	99	172	Poro
38	104	169	Poro
29	97	173	Poro
39	107	154	Poro
15	63	115	Poro
11	77	146	Poro
39	79	101	Poro
38	106	155	Poro
21	72	117	Poro
12	27	58	Poro
25	83	144	Poro
22	81	125	Poro
45	108	149	Poro
21	70	148	Poro
25	84	136	Poro
31	92	149	Poro
29	87	131	Poro
18	64	151	Poro
26	87	172	Poro
22	79	146	Poro
48	102	136	Poro
15	61	124	Poro
28	102	176	Poro
41	102	159	Poro
17	91	157	Poro
26	98	162	Poro
21	97	172	Poro
23	89	163	Poro
28	83	139	Poro
32	76	117	Poro
28	76	111	Poro
10	25	39	Poro
40	109	160	Poro
26	60	109	Poro
54	133	187	Poro
14	53	110	Poro
15	55	140	Poro
28	92	151	Poro
42	109	157	Poro
33	103	148	Poro
13	59	130	Poro
30	98	169	Poro
29	79	97	Poro
24	76	147	Poro
23	91	177	Poro
14	63	141	Poro
34	106	184	Poro
25	92	153	Poro
94	143	155	Poro
21	62	116	Poro
32	97	151	Poro
22	77	153	Poro
24	98	175	Poro
28	94	159	Poro
16	59	114	Poro
20	79	122	Poro
15	68	121	Poro
21	71	114	Poro
36	101	136	Poro
25	91	161	Poro
16	58	103	Poro
68	150	193	Poro
31	103	176	Poro
23	68	115	Poro
30	96	169	Poro
32	89	137	Poro
21	71	111	Poro
34	100	182	Poro
26	70	96	Poro
34	102	169	Poro
34	83	140	Poro
29	97	180	Poro
34	86	135	Poro
34	97	148	Poro
13	55	120	Poro
32	79	123	Poro
13	60	96	Poro
17	75	133	Poro
29	97	162	Poro
31	92	127	Poro
29	101	186	Poro
13	46	101	Poro
14	45	84	Poro
59	129	155	Poro
32	91	136	Poro
18	71	117	Poro
31	84	125	Poro
9	72	127	Poro
11	39	78	Poro
45	101	133	Poro
56	118	161	Poro
40	78	112	Poro
19	51	106	Poro
35	99	160	Poro
20	58	105	Poro
44	102	129	Poro
33	104	146	Poro
61	134	190	Poro
17	82	137	Poro
17	52	98	Poro
17	58	101	Poro
21	85	157	Poro
37	104	157	Poro
25	74	115	Poro
22	88	132	Poro
29	101	181	Poro
24	85	162	Poro
20	77	135	Poro
38	102	139	Poro
16	46	78	Poro
33	104	169	Poro
26	95	170	Poro
11	63	138	Poro
36	101	151	Poro
36	108	172	Poro
27	89	157	Poro
38	101	146	Poro
34	110	167	Poro
22	92	151	Poro
24	86	144	Poro
58	142	185	Poro
18	64	116	Poro
26	85	161	Poro
26	86	165	Poro
26	90	169	Poro
54	116	153	Poro
34	87	140	Poro
35	109	164	Poro
38	105	150	Poro
24	69	116	Poro
34	88	131	Poro
27	92	167	Poro
27	103	184	Poro
51	116	158	Poro
39	107	180	Poro
16	59	92	Poro
51	99	105	Poro
25	94	184	Poro
41	123	191	Poro
35	98	149	Poro
71	129	157	Poro
23	80	165	Poro
31	79	125	Poro
26	86	155	Poro
33	105	163	Poro
23	95	158	Poro
12	26	47	Poro
30	97	168	Poro
54	134	190	Poro
34	104	149	Poro
34	89	139	Poro
55	123	169	Poro
47	100	136	Poro
26	92	157	Poro
26	90	159	Poro
41	109	154	Poro
24	84	136	Poro
15	49	81	Poro
33	95	146	Poro
29	99	180	Poro
42	105	161	Poro
41	91	112	Poro
18	60	141	Poro
28	96	173	Poro
35	86	123	Poro
42	120	171	Poro
19	66	127	Poro
22	96	165	Poro
42	96	118	Poro
30	95	178	Poro
9	38	76	Poro
32	102	163	Poro
44	111	167	Poro
26	89	158	Poro
41	103	151	Poro
13	69	127	Poro
12	73	125	Poro
20	81	142	Poro
41	93	115	Poro
31	101	185	Poro
5	40	110	Poro
29	91	149	Poro
27	97	171	Poro
15	60	140	Poro
19	87	148	Poro
16	59	111	Poro
17	56	99	Poro
27	95	145	Poro
46	92	124	Poro
13	39	76	Poro
23	74	116	Poro
29	93	154	Poro
28	103	184	Poro
3	24	72	Poro
29	96	175	Poro
28	93	133	Poro
36	87	122	Poro
31	87	133	Poro
17	62	118	Poro
9	28	42	Poro
50	119	164	Poro
24	85	172	Poro
34	102	161	Poro
49	111	146	Poro
44	107	147	Poro
24	92	164	Poro
25	86	155	Poro
29	93	161	Poro
35	103	175	Poro
28	95	183	Poro
36	105	149	Poro
16	71	113	Poro
30	104	187	Poro
54	96	111	Poro
29	99	148	Poro
25	80	146	Poro
27	95	183	Poro
32	95	167	Poro
49	98	141	Poro
44	95	116	Poro
26	94	160	Poro
22	90	146	Poro
24	73	155	Poro
33	100	156	Poro
12	42	85	Poro
32	97	177	Poro
21	66	102	Poro
11	62	113	Poro
31	85	113	Poro
48	130	191	Poro
19	71	117	Poro
51	121	154	Poro
29	84	134	Poro
30	91	138	Poro
13	55	99	Poro
24	74	149	Poro
48	111	149	Poro
20	84	151	Poro
12	51	97	Poro
27	86	139	Poro
40	104	134	Poro
27	95	181	Poro
23	92	166	Poro
28	101	176	Poro
53	116	136	Poro
34	109	173	Poro
18	74	125	Poro
25	100	171	Poro
41	113	186	Poro
27	93	158	Poro
22	86	148	Poro
23	75	160	Poro
30	95	156	Poro
30	88	143	Poro
40	95	137	Poro
26	88	150	Poro
26	91	151	Poro
26	76	145	Poro
37	94	154	Poro
11	25	51	Poro
42	87	99	Poro
29	82	122	Poro
54	119	150	Poro
27	86	158	Poro
69	146	186	Poro
20	70	130	Poro
36	106	166	Poro
